case_id,canonical_oracle,max_budget_oracle,gain,s10_a0,s10_a6,s10_a11,s10_a15,s10_a23,s10_a39,s15_a0,s15_a6,s15_a11,s15_a15,s15_a23,s15_a39,s20_a0,s20_a6,s20_a11,s20_a15,s20_a23,s20_a39,s25_a0,s25_a6,s25_a11,s25_a15,s25_a23,s25_a39,s30_a0,s30_a6,s30_a11,s30_a15,s30_a23,s30_a39
TCGA_DU_7301_19911112_22,0.45878136200716846,0.4588781105018979,9.674849472945946e-05,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.45878136200716846,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979,0.4588781105018979
TCGA_DU_7302_19911203_24,0.9241727941176471,0.9241727941176471,0.0,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471,0.9241727941176471
TCGA_DU_7304_19930325_24,0.8747099767981439,0.8747099767981439,0.0,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439,0.8747099767981439
TCGA_DU_7306_19930512_22,0.5221548078690936,0.5221548078690936,0.0,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936,0.5221548078690936
TCGA_DU_7309_19960831_26,0.9098631429919773,0.9098631429919773,0.0,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773,0.9098631429919773
TCGA_DU_8162_19961029_15,0.943104514533086,0.9464995414246408,0.0033950268915547976,0.943104514533086,0.943104514533086,0.9463025467934949,0.9463025467934949,0.9463025467934949,0.9463025467934949,0.943104514533086,0.943104514533086,0.9463025467934949,0.9463025467934949,0.9463025467934949,0.9463025467934949,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408,0.9464995414246408
TCGA_DU_8163_19961119_16,0.8614958448753463,0.8724507431731766,0.010954898297830362,0.8614958448753463,0.8614958448753463,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8614958448753463,0.8614958448753463,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8614958448753463,0.8614958448753463,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8614958448753463,0.8614958448753463,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8614958448753463,0.8614958448753463,0.8724507431731766,0.8724507431731766,0.8724507431731766,0.8724507431731766
TCGA_DU_8164_19970111_22,0.9264935064935065,0.9264935064935065,0.0,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065,0.9264935064935065
TCGA_DU_8165_19970205_14,0.7451984635083226,0.7451984635083226,0.0,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226,0.7451984635083226
TCGA_DU_8166_19970322_25,0.8701398493929614,0.8701398493929614,0.0,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614,0.8701398493929614
TCGA_DU_8167_19970402_19,0.39036372224846483,0.7065160729800174,0.31615235073155257,0.39036372224846483,0.7045098380637298,0.7045098380637298,0.7045098380637298,0.7065160729800174,0.7065160729800174,0.39036372224846483,0.7045098380637298,0.7045098380637298,0.7045098380637298,0.7065160729800174,0.7065160729800174,0.39036372224846483,0.7045098380637298,0.7045098380637298,0.7045098380637298,0.7065160729800174,0.7065160729800174,0.39036372224846483,0.7045098380637298,0.7045098380637298,0.7045098380637298,0.7065160729800174,0.7065160729800174,0.39036372224846483,0.7045098380637298,0.7045098380637298,0.7045098380637298,0.7065160729800174,0.7065160729800174
TCGA_DU_8168_19970503_20,0.9292165898617512,0.929229635090306,1.3045228554831034e-05,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.9292165898617512,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306,0.929229635090306
TCGA_DU_A5TP_19970614_27,0.9401421623643846,0.9401421623643846,0.0,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846,0.9401421623643846
TCGA_DU_A5TR_19970726_19,0.8916261256598695,0.8921578783797783,0.0005317527199087957,0.8916261256598695,0.8916261256598695,0.8916261256598695,0.8916261256598695,0.8916261256598695,0.8916261256598695,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783,0.8921578783797783
TCGA_DU_A5TS_19970726_16,0.9025667888947093,0.9234855191602378,0.020918730265528485,0.9025667888947093,0.9025667888947093,0.9025667888947093,0.9025667888947093,0.9025667888947093,0.9025667888947093,0.9150967741935484,0.9150967741935484,0.9150967741935484,0.9150967741935484,0.9150967741935484,0.9150967741935484,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378,0.9234855191602378
TCGA_DU_A5TT_19980318_49,0.0,0.9359898261975413,0.9359898261975413,0.0,0.9171029668411868,0.9359355112431056,0.9359355112431056,0.9359355112431056,0.9359355112431056,0.9337298215802888,0.9337298215802888,0.9359355112431056,0.9359355112431056,0.9359355112431056,0.9359355112431056,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413,0.9359898261975413
TCGA_DU_A5TU_19980312_16,0.8730444045003661,0.8742744063324538,0.0012300018320876571,0.8730444045003661,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8730444045003661,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8730444045003661,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8730444045003661,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8730444045003661,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538,0.8742744063324538
TCGA_DU_A5TW_19980228_23,0.9523368810735771,0.9530450953045095,0.0007082142309324801,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9523368810735771,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095,0.9530450953045095
TCGA_DU_A5TY_19970709_25,0.8958147818343722,0.8981880931837791,0.0023733113494068814,0.8958147818343722,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8958147818343722,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8958147818343722,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8958147818343722,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8958147818343722,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791,0.8981880931837791
TCGA_EZ_7264_20010816_19,0.9511084117825691,0.9511084117825691,0.0,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691,0.9511084117825691
TCGA_FG_5962_20000626_28,0.9598335733717395,0.9598335733717395,0.0,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395,0.9598335733717395
TCGA_FG_5964_20010511_14,0.9596832253419726,0.9596832253419726,0.0,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726,0.9596832253419726
TCGA_FG_6688_20020215_27,0.9147524247064829,0.9306832298136646,0.0159308051071817,0.9147524247064829,0.9224865694551037,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9147524247064829,0.9224865694551037,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9147524247064829,0.9224865694551037,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9147524247064829,0.9224865694551037,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9147524247064829,0.9224865694551037,0.9306832298136646,0.9306832298136646,0.9306832298136646,0.9306832298136646
TCGA_FG_6689_20020326_30,0.9591674925668979,0.9598174422065681,0.0006499496396701332,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9591674925668979,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681,0.9598174422065681
TCGA_FG_6690_20020226_32,0.9547511312217195,0.95483288166215,8.175044043046142e-05,0.9547511312217195,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.9547511312217195,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.9547511312217195,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.9547511312217195,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.9547511312217195,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215,0.95483288166215
TCGA_FG_6691_20020405_26,0.968609865470852,0.968609865470852,0.0,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852,0.968609865470852
TCGA_FG_6692_20020606_19,0.9176005273566249,0.9199731002017485,0.0023725728451235994,0.9176005273566249,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9177718832891246,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9177718832891246,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9177718832891246,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9177718832891246,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485,0.9199731002017485
TCGA_FG_7634_20000128_23,0.9518872509314757,0.9518872509314757,0.0,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757,0.9518872509314757
TCGA_FG_7637_20000922_21,0.955824790307549,0.955824790307549,0.0,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549,0.955824790307549
TCGA_FG_7643_20021104_26,0.9516380655226209,0.9518886679920477,0.0002506024694268749,0.9516380655226209,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9516380655226209,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9516380655226209,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9516380655226209,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9516380655226209,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477,0.9518886679920477
TCGA_FG_8189_20030516_25,0.9395161290322581,0.9395313681027967,1.5239070538575206e-05,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967,0.9395313681027967
TCGA_FG_A4MT_20020212_16,0.9582893347412883,0.9623398472887278,0.004050512547439489,0.9582893347412883,0.9620649198279233,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9582893347412883,0.9620649198279233,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9582893347412883,0.9620649198279233,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9582893347412883,0.9620649198279233,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9582893347412883,0.9620649198279233,0.9623398472887278,0.9623398472887278,0.9623398472887278,0.9623398472887278
TCGA_FG_A4MU_20030903_16,0.9547758034511514,0.955830950111217,0.0010551466600655646,0.9547758034511514,0.9547758034511514,0.955830950111217,0.955830950111217,0.955830950111217,0.955830950111217,0.9547758034511514,0.9547758034511514,0.955830950111217,0.955830950111217,0.955830950111217,0.955830950111217,0.9547758034511514,0.9547758034511514,0.955830950111217,0.955830950111217,0.955830950111217,0.955830950111217,0.9547758034511514,0.9547758034511514,0.955830950111217,0.955830950111217,0.955830950111217,0.955830950111217,0.9547758034511514,0.9547758034511514,0.955830950111217,0.955830950111217,0.955830950111217,0.955830950111217
TCGA_FG_A60K_20040224_47,0.8160291438979964,0.8160291438979964,0.0,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964,0.8160291438979964
TCGA_HT_7473_19970826_16,0.8711261642675698,0.8711261642675698,0.0,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698,0.8711261642675698
TCGA_HT_7475_19970918_24,0.9504916920990166,0.952046783625731,0.0015550915267144028,0.9504916920990166,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.9504916920990166,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.9514531043593131,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.9514531043593131,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.9514531043593131,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731,0.952046783625731
TCGA_HT_7602_19951103_9,0.8908523908523909,0.8908523908523909,0.0,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909,0.8908523908523909
TCGA_HT_7605_19950916_27,0.9509911894273128,0.959291055109388,0.008299865682075191,0.9509911894273128,0.9577619308831596,0.9590254706533776,0.9590254706533776,0.959291055109388,0.959291055109388,0.9509911894273128,0.9577619308831596,0.9590254706533776,0.9590254706533776,0.959291055109388,0.959291055109388,0.9509911894273128,0.9577619308831596,0.9590254706533776,0.9590254706533776,0.959291055109388,0.959291055109388,0.9509911894273128,0.9577619308831596,0.9590254706533776,0.9590254706533776,0.959291055109388,0.959291055109388,0.9509911894273128,0.9577619308831596,0.9590254706533776,0.9590254706533776,0.959291055109388,0.959291055109388
TCGA_HT_7608_19940304_19,0.9112570983186727,0.9112570983186727,0.0,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727,0.9112570983186727
TCGA_HT_7616_19940813_19,0.7448831587429492,0.7448831587429492,0.0,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492,0.7448831587429492
TCGA_HT_7680_19970202_6,0.8092566619915849,0.8100358422939068,0.0007791803023219357,0.8092566619915849,0.8092566619915849,0.8092566619915849,0.8092566619915849,0.8092566619915849,0.8092566619915849,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068,0.8100358422939068
TCGA_HT_7684_19950816_17,0.9704407022572554,0.9704407022572554,0.0,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554,0.9704407022572554
TCGA_HT_7686_19950629_13,0.9560092612081666,0.9580658964484382,0.0020566352402715538,0.9560092612081666,0.9560092612081666,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9560092612081666,0.9560092612081666,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9560092612081666,0.9560092612081666,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9560092612081666,0.9560092612081666,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9560092612081666,0.9560092612081666,0.9580658964484382,0.9580658964484382,0.9580658964484382,0.9580658964484382
TCGA_HT_7690_19960312_16,0.9798702751062403,0.9798702751062403,0.0,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403,0.9798702751062403
